state,year,block,plot,term_trmt,herb_trmt,date,wap,species_code,seq_ct_1,seq_ct_2,seq_quad_area_1,seq_quad_area_2,seq_qt_3,seq_quad_3,latin_name,Count_per1m_1,Count_per1m_2,Count_per1m_3,plotID
MD,2020,3,306,No cover,Sequential,7/29/2020,11,Other,0,0,0.5,0.5,NA,NA,Other,0,0,NA,M03NQ
MD,2020,3,312,Mid,Sequential,7/29/2020,11,Other,0,1,0.5,0.5,NA,NA,Other,0,2,NA,M03MQ
MD,2020,4,406,Early,Sequential,7/29/2020,11,Other,0,0,0.5,0.5,NA,NA,Other,0,0,NA,M04EQ
MD,2020,4,414,No cover,Sequential,7/29/2020,11,Other,0,0,0.5,0.5,NA,NA,Other,0,0,NA,M04NQ
MD,2020,5,505,Mid,Sequential,7/29/2020,11,Other,0,0,0.5,0.5,NA,NA,Other,0,0,NA,M05MQ
MD,2020,5,513,Late,Sequential,7/29/2020,11,Other,0,2,0.5,0.5,NA,NA,Other,0,4,NA,M05LQ
MD,2020,6,604,No cover,Sequential,7/29/2020,11,Other,0,0,0.5,0.5,NA,NA,Other,0,0,NA,M06NQ
MD,2020,6,614,Late,Sequential,7/29/2020,11,Other,1,0,0.5,0.5,NA,NA,Other,2,0,NA,M06LQ
MD,2020,1,105,No cover,Sequential,7/29/2020,11,SETFA,0,0,0.5,0.5,NA,NA,Setaria faberi,0,0,NA,M01NQ
MD,2020,1,114,Late,Sequential,7/29/2020,11,SETFA,0,0,0.5,0.5,NA,NA,Setaria faberi,0,0,NA,M01LQ
MD,2020,2,207,Mid,Sequential,7/29/2020,11,SETFA,0,0,0.5,0.5,NA,NA,Setaria faberi,0,0,NA,M02MQ
MD,2020,2,213,Late,Sequential,7/29/2020,11,SETFA,0,0,0.5,0.5,NA,NA,Setaria faberi,0,0,NA,M02LQ
MD,2020,3,306,No cover,Sequential,7/29/2020,11,SETFA,0,0,0.5,0.5,NA,NA,Setaria faberi,0,0,NA,M03NQ
MD,2020,3,312,Mid,Sequential,7/29/2020,11,SETFA,0,0,0.5,0.5,NA,NA,Setaria faberi,0,0,NA,M03MQ
MD,2020,4,406,Early,Sequential,7/29/2020,11,SETFA,0,0,0.5,0.5,NA,NA,Setaria faberi,0,0,NA,M04EQ
MD,2020,4,414,No cover,Sequential,7/29/2020,11,SETFA,0,0,0.5,0.5,NA,NA,Setaria faberi,0,0,NA,M04NQ
MD,2020,5,505,Mid,Sequential,7/29/2020,11,SETFA,0,0,0.5,0.5,NA,NA,Setaria faberi,0,0,NA,M05MQ
MD,2020,5,513,Late,Sequential,7/29/2020,11,SETFA,0,0,0.5,0.5,NA,NA,Setaria faberi,0,0,NA,M05LQ
MD,2020,6,604,No cover,Sequential,7/29/2020,11,SETFA,0,0,0.5,0.5,NA,NA,Setaria faberi,0,0,NA,M06NQ
MD,2020,6,614,Late,Sequential,7/29/2020,11,SETFA,0,0,0.5,0.5,NA,NA,Setaria faberi,0,0,NA,M06LQ
MD ,2018,1,103b,Early,Sequential,7/5/2018,4,AMAPA,1,NA,0.5,0.5,NA,NA,Amaranthus palmeri,2,NA,NA,M 81EQ
MD ,2018,2,204b,Mid,Sequential,7/5/2018,4,AMAPA,2,NA,0.5,0.5,NA,NA,Amaranthus palermi,4,NA,NA,M 82MQ
MD ,2018,1,102b,No cover,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 81NQ
MD ,2018,1,104b,Mid,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 81MQ
MD ,2018,2,201b,No cover,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 82NQ
MD ,2018,2,202b,Late,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 82LQ
MD ,2018,2,203b,Early,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 82EQ
MD ,2018,3,301b,Early,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 83EQ
MD ,2018,3,302b,No cover,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 83NQ
MD ,2018,3,304b,Mid,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 83MQ
MD ,2018,4,402b,Early,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 84EQ
MD ,2018,4,403b,Mid,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 84MQ
MD ,2018,4,404b,No cover,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 84NQ
MD ,2018,5,501b,Early,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 85EQ
MD ,2018,5,502b,Mid,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 85MQ
MD ,2018,5,503b,No cover,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 85NQ
MD ,2018,6,601b,Mid,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 86MQ
MD ,2018,6,602b,Early,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 86EQ
MD ,2018,6,603b,No cover,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 86NQ
MD ,2018,6,604b,Late,Sequential,7/5/2018,4,Other,0,NA,0.5,0.5,NA,NA,Other,0,NA,NA,M 86LQ
MD ,2018,1,101b,Late,Sequential,7/5/2018,4,SETSspp,4,NA,0.5,0.5,NA,NA,Setaria spp,8,NA,NA,M 81LQ
MD ,2018,2,204b,Mid,Sequential,7/5/2018,4,SETSspp,12,NA,0.5,0.5,NA,NA,Setaria spp,24,NA,NA,M 82MQ
MD ,2018,3,303b,Late,Sequential,7/5/2018,4,SETSspp,3,NA,0.5,0.5,NA,NA,Setaria spp,6,NA,NA,M 83LQ
MD ,2018,4,401b,Late,Sequential,7/5/2018,4,SETSspp,3,NA,0.5,0.5,NA,NA,Setaria spp,6,NA,NA,M 84LQ
MD ,2018,5,504b,Late,Sequential,7/5/2018,4,SETSspp,2,NA,0.5,0.5,NA,NA,Setaria spp,4,NA,NA,M 85LQ
MN,2017,1,1,Mid,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E71MQ
MN,2017,1,2,Early,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E71EQ
MN,2017,1,3,No cover,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E71NQ
MN,2017,1,4,Late,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E71LQ
MN,2017,2,1,Early,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E72EQ
MN,2017,2,2,Late,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E72LQ
MN,2017,2,3,Mid,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E72MQ
MN,2017,2,4,No cover,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E72NQ
MN,2017,3,1,No cover,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E73NQ
MN,2017,3,2,Mid,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E73MQ
MN,2017,3,3,Early,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E73EQ
MN,2017,3,4,Late,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E73LQ
MN,2017,4,5,Late,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E74LQ
MN,2017,4,6,Early,Sequential,7/6/2017,4,ABUTH,1,NA,0.25,NA,NA,NA,Abutilon theophrasti,4,NA,NA,E74EQ
MN,2017,4,7,Mid,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E74MQ
MN,2017,4,8,No cover,Sequential,7/6/2017,4,ABUTH,0,NA,0.25,NA,NA,NA,Abutilon theophrasti,0,NA,NA,E74NQ
MN,2017,1,1,Mid,Sequential,7/6/2017,4,Amaranthus spp,2,NA,0.25,NA,NA,NA,Amaranthus spp,8,NA,NA,E71MQ
MN,2017,1,2,Early,Sequential,7/6/2017,4,Amaranthus spp,2,NA,0.25,NA,NA,NA,Amaranthus spp,8,NA,NA,E71EQ
MN,2017,1,3,No cover,Sequential,7/6/2017,4,Amaranthus spp,1,NA,0.25,NA,NA,NA,Amaranthus spp,4,NA,NA,E71NQ
MN,2017,1,4,Late,Sequential,7/6/2017,4,Amaranthus spp,0,NA,0.25,NA,NA,NA,Amaranthus spp,0,NA,NA,E71LQ
MN,2017,2,1,Early,Sequential,7/6/2017,4,Amaranthus spp,1,NA,0.25,NA,NA,NA,Amaranthus spp,4,NA,NA,E72EQ
MN,2017,2,2,Late,Sequential,7/6/2017,4,Amaranthus spp,0,NA,0.25,NA,NA,NA,Amaranthus spp,0,NA,NA,E72LQ
MN,2017,2,3,Mid,Sequential,7/6/2017,4,Amaranthus spp,0,NA,0.25,NA,NA,NA,Amaranthus spp,0,NA,NA,E72MQ
MN,2017,2,4,No cover,Sequential,7/6/2017,4,Amaranthus spp,3,NA,0.25,NA,NA,NA,Amaranthus spp,12,NA,NA,E72NQ
MN,2017,3,1,No cover,Sequential,7/6/2017,4,Amaranthus spp,3,NA,0.25,NA,NA,NA,Amaranthus spp,12,NA,NA,E73NQ
MN,2017,3,2,Mid,Sequential,7/6/2017,4,Amaranthus spp,1,NA,0.25,NA,NA,NA,Amaranthus spp,4,NA,NA,E73MQ
MN,2017,3,3,Early,Sequential,7/6/2017,4,Amaranthus spp,2,NA,0.25,NA,NA,NA,Amaranthus spp,8,NA,NA,E73EQ
MN,2017,3,4,Late,Sequential,7/6/2017,4,Amaranthus spp,0,NA,0.25,NA,NA,NA,Amaranthus spp,0,NA,NA,E73LQ
MN,2017,4,5,Late,Sequential,7/6/2017,4,Amaranthus spp,0,NA,0.25,NA,NA,NA,Amaranthus spp,0,NA,NA,E74LQ
MN,2017,4,6,Early,Sequential,7/6/2017,4,Amaranthus spp,11,NA,0.25,NA,NA,NA,Amaranthus spp,44,NA,NA,E74EQ
MN,2017,4,7,Mid,Sequential,7/6/2017,4,Amaranthus spp,0,NA,0.25,NA,NA,NA,Amaranthus spp,0,NA,NA,E74MQ
MN,2017,4,8,No cover,Sequential,7/6/2017,4,Amaranthus spp,3,NA,0.25,NA,NA,NA,Amaranthus spp,12,NA,NA,E74NQ
MN,2017,1,1,Mid,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E71MQ
MN,2017,1,2,Early,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E71EQ
MN,2017,1,3,No cover,Sequential,7/6/2017,4,AMATU,1,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,4,NA,NA,E71NQ
MN,2017,1,4,Late,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E71LQ
MN,2017,2,1,Early,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E72EQ
MN,2017,2,2,Late,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E72LQ
MN,2017,2,3,Mid,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E72MQ
MN,2017,2,4,No cover,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E72NQ
MN,2017,3,1,No cover,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E73NQ
MN,2017,3,2,Mid,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E73MQ
MN,2017,3,3,Early,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E73EQ
MN,2017,3,4,Late,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E73LQ
MN,2017,4,5,Late,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E74LQ
MN,2017,4,6,Early,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E74EQ
MN,2017,4,7,Mid,Sequential,7/6/2017,4,AMATU,0,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,0,NA,NA,E74MQ
MN,2017,4,8,No cover,Sequential,7/6/2017,4,AMATU,1,NA,0.25,NA,NA,NA,Amaranthus tuberculatus,4,NA,NA,E74NQ
MN,2017,1,1,Mid,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E71MQ
MN,2017,1,2,Early,Sequential,7/6/2017,4,CHEAL,1,NA,0.25,NA,NA,NA,Chenopodium album,4,NA,NA,E71EQ
MN,2017,1,3,No cover,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E71NQ
MN,2017,1,4,Late,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E71LQ
MN,2017,2,1,Early,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E72EQ
MN,2017,2,2,Late,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E72LQ
MN,2017,2,3,Mid,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E72MQ
MN,2017,2,4,No cover,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E72NQ
MN,2017,3,1,No cover,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E73NQ
MN,2017,3,2,Mid,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E73MQ
MN,2017,3,3,Early,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E73EQ
MN,2017,3,4,Late,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E73LQ
MN,2017,4,5,Late,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E74LQ
MN,2017,4,6,Early,Sequential,7/6/2017,4,CHEAL,4,NA,0.25,NA,NA,NA,Chenopodium album,16,NA,NA,E74EQ
MN,2017,4,7,Mid,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E74MQ
MN,2017,4,8,No cover,Sequential,7/6/2017,4,CHEAL,0,NA,0.25,NA,NA,NA,Chenopodium album,0,NA,NA,E74NQ
MN,2017,1,1,Mid,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E71MQ
MN,2017,1,2,Early,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E71EQ
MN,2017,1,3,No cover,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E71NQ
MN,2017,1,4,Late,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E71LQ
MN,2017,2,1,Early,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E72EQ
MN,2017,2,2,Late,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E72LQ
MN,2017,2,3,Mid,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E72MQ
MN,2017,2,4,No cover,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E72NQ
MN,2017,3,1,No cover,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E73NQ
MN,2017,3,2,Mid,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E73MQ
MN,2017,3,3,Early,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E73EQ
MN,2017,3,4,Late,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E73LQ
MN,2017,4,5,Late,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E74LQ
MN,2017,4,6,Early,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E74EQ
MN,2017,4,7,Mid,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E74MQ
MN,2017,4,8,No cover,Sequential,7/6/2017,4,Cthis,0,NA,0.25,NA,NA,NA,Cirsium arvense,0,NA,NA,E74NQ
MN,2017,1,1,Mid,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E71MQ
MN,2017,1,2,Early,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E71EQ
MN,2017,1,3,No cover,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E71NQ
MN,2017,1,4,Late,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E71LQ
MN,2017,2,1,Early,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E72EQ
MN,2017,2,2,Late,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E72LQ
MN,2017,2,3,Mid,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E72MQ
MN,2017,2,4,No cover,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E72NQ
MN,2017,3,1,No cover,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E73NQ
MN,2017,3,2,Mid,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E73MQ
MN,2017,3,3,Early,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E73EQ
MN,2017,3,4,Late,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E73LQ
MN,2017,4,5,Late,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E74LQ
MN,2017,4,6,Early,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E74EQ
MN,2017,4,7,Mid,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E74MQ
MN,2017,4,8,No cover,Sequential,7/6/2017,4,Euphorbia maculata,0,NA,0.25,NA,NA,NA,Euphorbia maculata,0,NA,NA,E74NQ
MN,2017,1,1,Mid,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E71MQ
MN,2017,1,2,Early,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E71EQ
MN,2017,1,3,No cover,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E71NQ
MN,2017,1,4,Late,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E71LQ
MN,2017,2,1,Early,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E72EQ
MN,2017,2,2,Late,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E72LQ
MN,2017,2,3,Mid,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E72MQ
MN,2017,2,4,No cover,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E72NQ
MN,2017,3,1,No cover,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E73NQ
MN,2017,3,2,Mid,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E73MQ
MN,2017,3,3,Early,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E73EQ
MN,2017,3,4,Late,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E73LQ
MN,2017,4,5,Late,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E74LQ
MN,2017,4,6,Early,Sequential,7/6/2017,4,nightshd ,1,NA,0.25,NA,NA,NA,Solanaceae,4,NA,NA,E74EQ
MN,2017,4,7,Mid,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E74MQ
MN,2017,4,8,No cover,Sequential,7/6/2017,4,nightshd ,0,NA,0.25,NA,NA,NA,Solanaceae,0,NA,NA,E74NQ
MN,2017,1,1,Mid,Sequential,7/6/2017,4,polyg,2,NA,0.25,NA,NA,NA,Polygonum spp,8,NA,NA,E71MQ
MN,2017,1,2,Early,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E71EQ
MN,2017,1,3,No cover,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E71NQ
MN,2017,1,4,Late,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E71LQ
MN,2017,2,1,Early,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E72EQ
MN,2017,2,2,Late,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E72LQ
MN,2017,2,3,Mid,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E72MQ
MN,2017,2,4,No cover,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E72NQ
MN,2017,3,1,No cover,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E73NQ
MN,2017,3,2,Mid,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E73MQ
MN,2017,3,3,Early,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E73EQ
MN,2017,3,4,Late,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E73LQ
MN,2017,4,5,Late,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E74LQ
MN,2017,4,6,Early,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E74EQ
MN,2017,4,7,Mid,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E74MQ
MN,2017,4,8,No cover,Sequential,7/6/2017,4,polyg,0,NA,0.25,NA,NA,NA,Polygonum spp,0,NA,NA,E74NQ
MN,2017,1,1,Mid,Sequential,7/6/2017,4,Portulaca oleracea,0,NA,0.25,NA,NA,NA,Portulaca oleracea,0,NA,NA,E71MQ
MN,2017,1,2,Early,Sequential,7/6/2017,4,Portulaca oleracea,0,NA,0.25,NA,NA,NA,Portulaca oleracea,0,NA,NA,E71EQ
MN,2017,1,3,No cover,Sequential,7/6/2017,4,Portulaca oleracea,0,NA,0.25,NA,NA,NA,Portulaca oleracea,0,NA,NA,E71NQ
MN,2017,1,4,Late,Sequential,7/6/2017,4,Portulaca oleracea,0,NA,0.25,NA,NA,NA,Portulaca oleracea,0,NA,NA,E71LQ
MN,2017,2,1,Early,Sequential,7/6/2017,4,Portulaca oleracea,0,NA,0.25,NA,NA,NA,Portulaca oleracea,0,NA,NA,E72EQ
MN,2017,2,2,Late,Sequential,7/6/2017,4,Portulaca oleracea,0,NA,0.25,NA,NA,NA,Portulaca oleracea,0,NA,NA,E72LQ
MN,2017,2,3,Mid,Sequential,7/6/2017,4,Portulaca oleracea,0,NA,0.25,NA,NA,NA,Portulaca oleracea,0,NA,NA,E72MQ
MN,2017,2,4,No cover,Sequential,7/6/2017,4,Portulaca oleracea,0,NA,0.25,NA,NA,NA,Portulaca oleracea,0,NA,NA,E72NQ
MN,2017,3,1,No cover,Sequential,7/6/2017,4,Portulaca oleracea,0,NA,0.25,NA,NA,NA,Portulaca oleracea,0,NA,NA,E73NQ
MN,2017,3,2,Mid,Sequential,7/6/2017,4,Portulaca oleracea,0,NA,0.25,NA,NA,NA,Portulaca oleracea,0,NA,NA,E73MQ
MN,2017,3,3,Early,Sequential,7/6/2017,4,Portulaca oleracea,0,NA,0.25,NA,NA,NA,Portulaca oleracea,0,NA,NA,E73EQ
MN,2017,3,4,Late,Sequential,7/6/2017,4,Portulaca oleracea,0,NA,0.25,NA,NA,NA,Portulaca oleracea,0,NA,NA,E73LQ
MN,2017,4,5,Late,Sequential,7/6/2017,4,Portulaca oleracea,0,NA,0.25,NA,NA,NA,Portulaca oleracea,0,NA,NA,E74LQ
